"","ESTRATO","FACTOR_EXPANSION","FOLIO","REGION","TRAMO","TAMANO","Trigo_harinero_mca","Trigo_candeal_mca","Cebada_cervecera_mca","Cebada_forrajera_mca","Avena_mca","Maíz_consumo_mca","Maíz_semilla_mca","Arroz_mca","Triticale_mca","Otros_cereales_mca"
"303","6-2-1",4.76422764227642,632742,6,2,1,0,0,0,0,0,1,0,0,0,0
"304","6-2-1",4.76422764227642,632857,6,2,1,0,0,0,0,0,0,0,0,0,0
"305","6-2-1",4.76422764227642,632888,6,2,1,1.5,0,0,0,0,10.5,0,0,0,0
"306","6-2-1",4.76422764227642,633705,6,2,1,0,0,0,0,0,1,0,0,0,0
"307","6-2-1",4.76422764227642,634248,6,2,1,0,0,0,0,0,0,0,0,0,0
"308","6-2-1",4.76422764227642,634334,6,2,1,0,0,0,0,0,0,0,0,0,0
"309","6-2-1",4.76422764227642,634360,6,2,1,0,0,0,0,0,0,0,0,0,0
"310","6-2-1",4.76422764227642,634361,6,2,1,0,0,0,0,0,2.5,0,0,0,0
"311","6-2-1",4.76422764227642,634419,6,2,1,0,0,0,0,0,0,0,0,0,0
"312","6-2-1",4.76422764227642,634464,6,2,1,0,0,0,0,0,0,0,0,0,0
"313","6-2-1",4.76422764227642,634530,6,2,1,0,0,0,0,0,0,0,0,0,0
"314","6-2-1",4.76422764227642,636185,6,2,1,0,0,0,0,0,10,0,0,0,0
"315","6-2-1",4.76422764227642,636257,6,2,1,0,0,0,0,0,0,0,0,0,0
"316","6-2-1",4.76422764227642,637020,6,2,1,0,0,0,0,0,0.5,0,0,0,0
"317","6-2-1",4.76422764227642,637186,6,2,1,0,0,0,0,0,5,0,0,0,0
"318","6-2-1",4.76422764227642,638669,6,2,1,0,0,0,0,0,2,0,0,0,0
"319","6-2-1",4.76422764227642,638723,6,2,1,0,0,0,0,0,0,0,0,0,0
"320","6-2-1",4.76422764227642,640227,6,2,1,0,0,0,0,0,0,0,0,0,0
"321","6-2-1",4.76422764227642,643095,6,2,1,1,0,0,0,1,0,0,0,0,0
"322","6-2-1",4.76422764227642,643303,6,2,1,0,0,0,0,2,0,0,0,0,0
"323","6-2-1",4.76422764227642,643589,6,2,1,0,0,0,0,0,0,0,0,0,0
"324","6-2-1",4.76422764227642,644817,6,2,1,3,0,0,0,0,0,0,0,0,0
"325","6-2-1",4.76422764227642,644960,6,2,1,0,0,0,0,0,0,0,0,0,0
"326","6-2-2",5.93529411764706,600262,6,2,2,0,0,0,0,0,0,0,0,0,0
"327","6-2-2",5.93529411764706,600272,6,2,2,0,0,0,0,0,2.4,0,0,0,0
"328","6-2-2",5.93529411764706,600455,6,2,2,0,0,0,0,0,0,0,0,0,0
"329","6-2-2",5.93529411764706,600463,6,2,2,0,0,0,0,0,0,0,0,0,0
"330","6-2-2",5.93529411764706,601162,6,2,2,0,0,0,0,0,1,0,0,0,0
"331","6-2-2",5.93529411764706,601293,6,2,2,0,0,0,0,0,0,0,0,0,0
"332","6-2-2",5.93529411764706,601376,6,2,2,0,0,0,0,0,5,0,0,0,0
"333","6-2-2",5.93529411764706,601673,6,2,2,0,0,0,0,0,1.8,0,0,0,0
"334","6-2-2",5.93529411764706,601748,6,2,2,0,0,0,0,0,0,0,0,0,0
"335","6-2-2",5.93529411764706,602321,6,2,2,0,0,0,0,0,0,0,0,0,0
"336","6-2-2",5.93529411764706,602911,6,2,2,0,0,0,0,0,0.2,0,0,0,0
"337","6-2-2",5.93529411764706,603039,6,2,2,0,0,0,0,0,0,0,0,0,0
"338","6-2-2",5.93529411764706,603150,6,2,2,0,0,0,0,0,0,0,0,0,0
"339","6-2-2",5.93529411764706,603258,6,2,2,0,0,0,0,0,7.5,0,0,0,0
"340","6-2-2",5.93529411764706,603263,6,2,2,0,0,0,0,0,0,0,0,0,0
"341","6-2-2",5.93529411764706,603268,6,2,2,0,0,0,0,0,5,0,0,0,0
"342","6-2-2",5.93529411764706,603398,6,2,2,0,0,0,0,0,0,0,0,0,0
"343","6-2-2",5.93529411764706,603433,6,2,2,0,0,0,0,0,3,0,0,0,0
"344","6-2-2",5.93529411764706,603485,6,2,2,0,0,0,0,0,2.6,0,0,0,0
"345","6-2-2",5.93529411764706,603739,6,2,2,0,0,0,0,0,30,0,0,0,0
"346","6-2-2",5.93529411764706,603746,6,2,2,0,0,0,0,0,0,0,0,0,0
"347","6-2-2",5.93529411764706,604202,6,2,2,0,0,0,0,0,0,0,0,0,0
"348","6-2-2",5.93529411764706,604259,6,2,2,0,0,0,0,0,1.3,0,0,0,0
"349","6-2-2",5.93529411764706,604262,6,2,2,0,0,0,0,0,8,0,0,0,0
"350","6-2-2",5.93529411764706,604288,6,2,2,0,0,0,0,0,4.4,0,0,0,0
"351","6-2-2",5.93529411764706,604501,6,2,2,0,0,0,0,0,1,0,0,0,0
"352","6-2-2",5.93529411764706,604518,6,2,2,0,0,0,0,0,0,0,0,0,0
"353","6-2-2",5.93529411764706,604617,6,2,2,0,0,0,0,0,1.8,0,0,0,0
"354","6-2-2",5.93529411764706,604858,6,2,2,0,0,0,0,0,0,0,0,0,0
"355","6-2-2",5.93529411764706,604916,6,2,2,0,0,0,0,0,0,0,0,0,0
"356","6-2-2",5.93529411764706,604946,6,2,2,0,0,0,0,0,0,0,0,0,0
"357","6-2-2",5.93529411764706,604999,6,2,2,0,0,0,0,0,9.8,0,0,0,0
"358","6-2-2",5.93529411764706,605214,6,2,2,0,0,0,0,0,3,0,0,0,0
"359","6-2-2",5.93529411764706,605339,6,2,2,0,0,0,0,0,44.5,0,0,0,0
"360","6-2-2",5.93529411764706,605380,6,2,2,0,0,0,0,0,4.5,0,0,0,0
"361","6-2-2",5.93529411764706,605423,6,2,2,0,0,0,0,0,5,0,0,0,0
"362","6-2-2",5.93529411764706,605454,6,2,2,0,0,0,0,0,2,0,0,0,0
"363","6-2-2",5.93529411764706,605498,6,2,2,0,0,0,0,0,0,0,0,0,0
"364","6-2-2",5.93529411764706,605550,6,2,2,0,0,0,0,0,0,0,0,0,0
"365","6-2-2",5.93529411764706,605566,6,2,2,0,0,0,0,0,2.5,0,0,0,0
"366","6-2-2",5.93529411764706,605736,6,2,2,0,0,0,0,0,1.5,0,0,0,0
"367","6-2-2",5.93529411764706,605864,6,2,2,0,0,0,0,0,0,0,0,0,0
"368","6-2-2",5.93529411764706,605917,6,2,2,0,0,0,0,0,1,0,0,0,0
"369","6-2-2",5.93529411764706,606495,6,2,2,0,0,0,0,0,6,0,0,0,0
"370","6-2-2",5.93529411764706,606689,6,2,2,0,0,0,0,0,0,0,0,0,0
"371","6-2-2",5.93529411764706,606691,6,2,2,0,0,0,0,0,0,0,0,0,0
"372","6-2-2",5.93529411764706,606692,6,2,2,0,0,0,0,0,0,0,0,0,0
"373","6-2-2",5.93529411764706,606730,6,2,2,0,0,0,0,0,0,0,0,0,0
"374","6-2-2",5.93529411764706,606782,6,2,2,0,0,0,0,0,0,0,0,0,0
"375","6-2-2",5.93529411764706,606793,6,2,2,0,0,0,0,0,0,0,0,0,0
"376","6-2-2",5.93529411764706,607019,6,2,2,0,0,0,0,0,0,0,0,0,0
"377","6-2-2",5.93529411764706,607118,6,2,2,0,0,0,0,0,6.7,0,0,0,0
"378","6-2-2",5.93529411764706,607123,6,2,2,0,3,0,0,0,0,0,0,0,0
"379","6-2-2",5.93529411764706,607124,6,2,2,0,0,0,0,0,0,0,0,0,0
"380","6-2-2",5.93529411764706,607224,6,2,2,0,0,0,0,0,0,0,0,0,0
"381","6-2-2",5.93529411764706,607253,6,2,2,0,0,0,0,0,2.8,0,0,0,0
"382","6-2-2",5.93529411764706,607307,6,2,2,0,0,0,0,0,0,0,0,0,0
"383","6-2-2",5.93529411764706,607310,6,2,2,0,0,0,0,0,0,0,0,0,0
"384","6-2-2",5.93529411764706,607751,6,2,2,0,0,0,0,0,2.1,0,0,0,0
"385","6-2-2",5.93529411764706,607926,6,2,2,0,0,0,0,0,0,0,0,0,0
"386","6-2-2",5.93529411764706,608078,6,2,2,0,0,0,0,0,0,0,0,0,0
"387","6-2-2",5.93529411764706,608556,6,2,2,0,0,0,0,0,0,0,0,0,0
"388","6-2-2",5.93529411764706,608565,6,2,2,0,6.6,0,0,0,0,0,0,0,0
"389","6-2-2",5.93529411764706,608647,6,2,2,0,0,0,0,0,2.8,0,0,0,0
"390","6-2-2",5.93529411764706,608711,6,2,2,0,0,0,0,0,5,0,0,0,0
"391","6-2-2",5.93529411764706,608800,6,2,2,0,0,0,0,0,0,0,0,0,0
"392","6-2-2",5.93529411764706,608843,6,2,2,0,0,0,0,0,4,0,0,0,0
"393","6-2-2",5.93529411764706,609014,6,2,2,0,0,0,0,0,0,0,0,0,0
"394","6-2-2",5.93529411764706,609138,6,2,2,0,0,0,0,0,0,0,0,0,0
"395","6-2-2",5.93529411764706,609513,6,2,2,2,0,0,0,0,1,0,0,0,0
"396","6-2-2",5.93529411764706,609612,6,2,2,0,0,0,0,0,4.4,0,0,0,0
"397","6-2-2",5.93529411764706,609692,6,2,2,0,0,0,0,0,8.9,0,0,0,0
"398","6-2-2",5.93529411764706,609838,6,2,2,0,0,0,0,0,0,0,0,0,0
"399","6-2-2",5.93529411764706,609866,6,2,2,0,0,0,0,0,4.9,0,0,0,0
"400","6-2-2",5.93529411764706,610605,6,2,2,1,0,0,0,0,0,0,0,0,0
"401","6-2-2",5.93529411764706,610624,6,2,2,2.5,0,0,0,0,0,0,0,0,0
"402","6-2-2",5.93529411764706,610741,6,2,2,0,0,0,0,2,0,0,0,0,0
"403","6-2-2",5.93529411764706,610885,6,2,2,7,0,0,0,0,0,0,0,0,0
"404","6-2-2",5.93529411764706,610916,6,2,2,1,0,0,0,0,0,0,0,0,0
"405","6-2-2",5.93529411764706,611606,6,2,2,0,0,0,0,0,0,0,0,0,0
"406","6-2-2",5.93529411764706,612058,6,2,2,0,0,0,0,0,0,0,0,0,0
"407","6-2-2",5.93529411764706,612108,6,2,2,0,0,0,0,0,0,0,0,0,0
"408","6-2-2",5.93529411764706,614245,6,2,2,0,0,0,0,0,3.2,0,0,0,0
"409","6-2-2",5.93529411764706,614302,6,2,2,0,0,0,0,0,3.4,0,0,0,0
"410","6-2-2",5.93529411764706,616328,6,2,2,0,0,0,0,0,2.9,0,0,0,0
"411","6-2-2",5.93529411764706,616358,6,2,2,0,0,0,0,0,0,12.5,0,0,0
"412","6-2-2",5.93529411764706,617423,6,2,2,0,0,0,0,0,0,0,0,0,0
"413","6-2-2",5.93529411764706,619786,6,2,2,0,0,0,0,0,0,0,0,0,0
"414","6-2-2",5.93529411764706,621296,6,2,2,0,0,0,0,0,0,0,0,0,0
"415","6-2-2",5.93529411764706,621312,6,2,2,0,0,0,0,0,21,0,0,0,0
"416","6-2-2",5.93529411764706,621430,6,2,2,0,0,0,0,0,0,0,0,0,0
"417","6-2-2",5.93529411764706,623738,6,2,2,0,0,0,0,0,1,0,0,0,0
"418","6-2-2",5.93529411764706,623797,6,2,2,0,0,0,0,0,3,0,0,0,0
"419","6-2-2",5.93529411764706,623877,6,2,2,0,0,0,0,0,0,0,0,0,0
"420","6-2-2",5.93529411764706,624125,6,2,2,0,0,0,0,0,31,0,0,0,0
"421","6-2-2",5.93529411764706,624158,6,2,2,0,0,0,0,0,7,0,0,0,0
"422","6-2-2",5.93529411764706,624991,6,2,2,0,0,0,0,0,4,0,0,0,0
"423","6-2-2",5.93529411764706,625119,6,2,2,0,0,0,0,0,2,0,0,0,0
"424","6-2-2",5.93529411764706,625252,6,2,2,0,0,0,0,0,3.5,0,0,0,0
"425","6-2-2",5.93529411764706,625357,6,2,2,0,0,0,0,0,18,0,0,0,0
"426","6-2-2",5.93529411764706,625750,6,2,2,0,0,0,0,0,6.1,0,0,0,0
"427","6-2-2",5.93529411764706,626262,6,2,2,0,0,0,0,0,20,0,0,0,0
"428","6-2-2",5.93529411764706,627227,6,2,2,0,0,0,0,0,3,0,0,0,0
"429","6-2-2",5.93529411764706,627232,6,2,2,0,0,0,0,0,4.5,0,0,0,0
"430","6-2-2",5.93529411764706,627284,6,2,2,0,0,0,0,0,4.5,0,0,0,0
"431","6-2-2",5.93529411764706,627457,6,2,2,0,0,0,0,0,3.5,0,0,0,0
"432","6-2-2",5.93529411764706,627506,6,2,2,0,0,0,0,0,0,0,0,0,0
"433","6-2-2",5.93529411764706,627515,6,2,2,0,0,0,0,0,3.1,0,0,0,0
"434","6-2-2",5.93529411764706,627693,6,2,2,0,0,0,0,0,1,0,0,0,0
"435","6-2-2",5.93529411764706,627698,6,2,2,0,0,0,0,0,6,0,0,0,0
"436","6-2-2",5.93529411764706,627808,6,2,2,0,0,0,0,0,12,0,0,0,0
"437","6-2-2",5.93529411764706,627919,6,2,2,0,0,0,0,0,7,0,0,0,0
"438","6-2-2",5.93529411764706,630122,6,2,2,0,0,0,0,0,3,0,0,0,0
"439","6-2-2",5.93529411764706,631206,6,2,2,0,0,0,0,0,0,0,0,0,0
"440","6-2-2",5.93529411764706,631247,6,2,2,0,0,0,0,0,6.9,0,0,0,0
"441","6-2-2",5.93529411764706,631248,6,2,2,0,0,0,0,0,0,0,0,0,0
"442","6-2-2",5.93529411764706,631255,6,2,2,0,0,0,0,0,0,0,0,0,0
"443","6-2-2",5.93529411764706,631318,6,2,2,0,0,0,0,0,0.2,0,0,0,0
"444","6-2-2",5.93529411764706,631379,6,2,2,0,0,0,0,0,20,0,0,0,0
"445","6-2-2",5.93529411764706,631396,6,2,2,0,0,0,0,0,37,0,0,0,0
"446","6-2-2",5.93529411764706,631502,6,2,2,0,0,0,0,0,0,0,0,0,0
"447","6-2-2",5.93529411764706,631504,6,2,2,0,0,0,0,0,2,0,0,0,0
"448","6-2-2",5.93529411764706,631561,6,2,2,0,0,0,0,0,1,0,0,0,0
"449","6-2-2",5.93529411764706,631620,6,2,2,0,0,0,0,0,0,0,0,0,0
"450","6-2-2",5.93529411764706,632074,6,2,2,0,0,0,0,0,4,0,0,0,0
"451","6-2-2",5.93529411764706,632151,6,2,2,0,0,0,0,0,6,0,0,0,0
"452","6-2-2",5.93529411764706,632190,6,2,2,0,0,0,0,0,3.8,0,0,0,0
"453","6-2-2",5.93529411764706,632214,6,2,2,0,0,0,0,0,0,0,0,0,0
"454","6-2-2",5.93529411764706,632233,6,2,2,0,0,0,0,0,4,0,0,0,0
"455","6-2-2",5.93529411764706,632617,6,2,2,0,0,0,0,0,4.6,0,0,0,0
"456","6-2-2",5.93529411764706,632656,6,2,2,8,12,0,0,0,0,0,0,0,0
"457","6-2-2",5.93529411764706,632773,6,2,2,0,0,0,0,0,0,0,0,0,0
"458","6-2-2",5.93529411764706,632841,6,2,2,0,0,0,0,0,0,0,0,0,0
"459","6-2-2",5.93529411764706,632920,6,2,2,0,0,0,0,0,13,0,0,0,0
"460","6-2-2",5.93529411764706,633475,6,2,2,0,0,0,0,0,0,0,0,0,0
"461","6-2-2",5.93529411764706,634212,6,2,2,0,0,0,0,0,0,0,0,0,0
"462","6-2-2",5.93529411764706,634256,6,2,2,0,0,0,0,0,5.5,0,0,0,0
"463","6-2-2",5.93529411764706,634269,6,2,2,0,0,0,0,0,1.6,0,0,0,0
"464","6-2-2",5.93529411764706,634270,6,2,2,0,0,0,0,0,2.6,0,0,0,0
"465","6-2-2",5.93529411764706,634320,6,2,2,0,0,0,0,0,0,0,0,0,0
"466","6-2-2",5.93529411764706,634343,6,2,2,0,0,0,0,0,2.2,0,0,0,0
"467","6-2-2",5.93529411764706,634367,6,2,2,0,0,0,0,0,5,0,0,0,0
"468","6-2-2",5.93529411764706,634429,6,2,2,0,0,0,0,0,0,0,0,0,0
"469","6-2-2",5.93529411764706,634458,6,2,2,0,0,0,0,0,0,0,0,0,0
"470","6-2-2",5.93529411764706,634520,6,2,2,0,0,0,0,0,2.8,0,0,0,0
"471","6-2-2",5.93529411764706,634535,6,2,2,0,0,0,0,0,3,0,0,0,0
"472","6-2-2",5.93529411764706,634540,6,2,2,0,0,0,0,0,2.7,0,0,0,0
"473","6-2-2",5.93529411764706,634546,6,2,2,0,0,0,0,0,2,0,0,0,0
"474","6-2-2",5.93529411764706,634578,6,2,2,0,0,0,0,0,0.3,0,0,0,0
"475","6-2-2",5.93529411764706,634607,6,2,2,0,0,0,0,0,1,0,0,0,0
"476","6-2-2",5.93529411764706,634659,6,2,2,0,0,0,0,0,5,0,0,0,0
"477","6-2-2",5.93529411764706,636180,6,2,2,0,0,0,0,0,8,0,0,0,0
"478","6-2-2",5.93529411764706,636216,6,2,2,0,0,0,0,0,0,0,0,0,0
"479","6-2-2",5.93529411764706,636272,6,2,2,0,0,0,0,0,9.9,0,0,0,0
"480","6-2-2",5.93529411764706,636316,6,2,2,0,0,0,0,0,3,0,0,0,0
"481","6-2-2",5.93529411764706,636403,6,2,2,0,2,0,0,0,2,0,0,0,0
"482","6-2-2",5.93529411764706,636414,6,2,2,0,0,0,0,0,7,0,0,0,0
"483","6-2-2",5.93529411764706,636513,6,2,2,0,0,0,0,0,7,0,0,0,0
"484","6-2-2",5.93529411764706,636525,6,2,2,0,0,0,0,0,5.5,0,0,0,0
"485","6-2-2",5.93529411764706,636739,6,2,2,2,0,0,0,0,3,0,0,0,0
"486","6-2-2",5.93529411764706,636808,6,2,2,34,0,0,0,0,0,0,0,0,0
"487","6-2-2",5.93529411764706,636810,6,2,2,0,0,0,0,0,0,0,0,0,0
"488","6-2-2",5.93529411764706,636971,6,2,2,0,0,0,0,0,0,0,0,0,0
"489","6-2-2",5.93529411764706,637067,6,2,2,0,0,0,0,0,4.2,0,0,0,0
"490","6-2-2",5.93529411764706,637187,6,2,2,0,0,0,0,0,2.5,0,0,0,0
"491","6-2-2",5.93529411764706,638604,6,2,2,0,0,0,0,0,0,0,0,0,0
"492","6-2-2",5.93529411764706,639088,6,2,2,0,0,0,0,0,29.5,0,0,0,0
"493","6-2-2",5.93529411764706,643197,6,2,2,0,0,0,0,0,0,0,0,0,0
"494","6-2-2",5.93529411764706,644902,6,2,2,2,0,0,0,1,0,0,0,0,0
"495","6-2-2",5.93529411764706,644940,6,2,2,0,0,0,0,0,0,0,0,0,0
"496","6-2-3",5.06153846153846,600008,6,2,3,0,0,0,0,0,7,0,0,0,0
"497","6-2-3",5.06153846153846,600148,6,2,3,0,0,0,0,0,5,0,0,0,0
"498","6-2-3",5.06153846153846,600209,6,2,3,0,0,0,0,0,0,0,0,0,0
"499","6-2-3",5.06153846153846,600211,6,2,3,0,0,0,0,0,2,0,0,0,0
"500","6-2-3",5.06153846153846,600276,6,2,3,0,0,0,0,0,7,0,0,0,0
"501","6-2-3",5.06153846153846,600318,6,2,3,0,0,0,0,0,0,0,0,0,0
"502","6-2-3",5.06153846153846,601003,6,2,3,0,9.5,0,0,0,0,3,0,0,0
"503","6-2-3",5.06153846153846,601013,6,2,3,0,0,0,0,0,5.5,0,0,0,0
"504","6-2-3",5.06153846153846,601114,6,2,3,0,0,0,0,0,0,0,0,0,0
"505","6-2-3",5.06153846153846,601141,6,2,3,0,0,0,0,0,0,0,0,0,0
"506","6-2-3",5.06153846153846,601307,6,2,3,0,0,0,0,0,0,0,0,0,0
"507","6-2-3",5.06153846153846,601585,6,2,3,0,0,0,0,0,7.3,0,0,0,0
"508","6-2-3",5.06153846153846,601589,6,2,3,0,0,0,0,0,0,13,0,0,0
"509","6-2-3",5.06153846153846,601606,6,2,3,0,0,0,0,0,8,0,0,0,0
"510","6-2-3",5.06153846153846,601607,6,2,3,0,0,0,0,0,0,0,0,0,0
"511","6-2-3",5.06153846153846,601608,6,2,3,0,0,0,0,0,7,0,0,0,0
"512","6-2-3",5.06153846153846,601742,6,2,3,0,0,0,0,0,7.3,0,0,0,0
"513","6-2-3",5.06153846153846,601775,6,2,3,0,0,0,0,0,0,0,0,0,0
"514","6-2-3",5.06153846153846,601786,6,2,3,0,0,0,0,0,5,0,0,0,0
"515","6-2-3",5.06153846153846,601923,6,2,3,0,0,0,0,0,0,0,0,0,0
"516","6-2-3",5.06153846153846,601941,6,2,3,0,0,0,0,0,6,0,0,0,0
"517","6-2-3",5.06153846153846,602020,6,2,3,0,0,0,0,0,0,0,0,0,0
"518","6-2-3",5.06153846153846,602084,6,2,3,0,0,0,0,0,0,0,0,0,0
"519","6-2-3",5.06153846153846,602407,6,2,3,0,0,0,0,0,6,0,0,0,0
"520","6-2-3",5.06153846153846,602439,6,2,3,0,0,0,0,0,8.5,0,0,0,0
"521","6-2-3",5.06153846153846,602490,6,2,3,0,0,0,0,0,0,0,0,0,0
"522","6-2-3",5.06153846153846,602550,6,2,3,0,0,0,0,0,20,0,0,0,0
"523","6-2-3",5.06153846153846,602558,6,2,3,0,0,0,0,0,45,0,0,0,0
"524","6-2-3",5.06153846153846,602559,6,2,3,8,0,0,0,0,0,0,0,0,0
"525","6-2-3",5.06153846153846,602609,6,2,3,0,0,0,0,0,4,0,0,0,0
"526","6-2-3",5.06153846153846,603013,6,2,3,0,0,0,0,0,0,0,0,0,0
"527","6-2-3",5.06153846153846,603027,6,2,3,0,0,0,0,0,3,0,0,0,0
"528","6-2-3",5.06153846153846,603079,6,2,3,0,0,0,0,0,0,0,0,0,0
"529","6-2-3",5.06153846153846,603097,6,2,3,0,0,0,0,0,0,0,0,0,0
"530","6-2-3",5.06153846153846,603122,6,2,3,0,0,0,0,0,7,0,0,0,0
"531","6-2-3",5.06153846153846,603138,6,2,3,0,0,0,0,0,16,0,0,0,0
"532","6-2-3",5.06153846153846,603571,6,2,3,0,0,0,0,0,0,0,0,0,0
"533","6-2-3",5.06153846153846,604053,6,2,3,0,0,0,0,0,0,0,0,0,0
"534","6-2-3",5.06153846153846,604344,6,2,3,0,0,0,0,0,0,0,0,0,0
"535","6-2-3",5.06153846153846,604706,6,2,3,0,0,0,0,0,8.5,0,0,0,0
"536","6-2-3",5.06153846153846,604708,6,2,3,0,0,0,0,0,0,0,0,0,0
"537","6-2-3",5.06153846153846,604866,6,2,3,0,0,0,0,0,25,0,0,0,0
"538","6-2-3",5.06153846153846,604891,6,2,3,0,0,0,0,0,5,0,0,0,0
"539","6-2-3",5.06153846153846,604953,6,2,3,0,0,0,0,0,0,0,0,0,0
"540","6-2-3",5.06153846153846,605006,6,2,3,0,0,0,0,0,0.9,0,0,0,0
"541","6-2-3",5.06153846153846,605177,6,2,3,0,0,0,0,0,7,0,0,0,0
"542","6-2-3",5.06153846153846,605184,6,2,3,0,0,0,0,0,16,0,0,0,0
"543","6-2-3",5.06153846153846,605196,6,2,3,0,0,0,0,0,2.4,0,0,0,0
"544","6-2-3",5.06153846153846,605242,6,2,3,0,0,0,0,0,0,0,0,0,0
"545","6-2-3",5.06153846153846,605256,6,2,3,0,3,0,0,0,4.9,0,0,0,0
"546","6-2-3",5.06153846153846,605264,6,2,3,0,0,0,0,0,4.1,0,0,0,0
"547","6-2-3",5.06153846153846,605271,6,2,3,0,0,0,0,0,10,0,0,0,0
"548","6-2-3",5.06153846153846,605311,6,2,3,0,0,0,0,0,15,0,0,0,0
"549","6-2-3",5.06153846153846,605353,6,2,3,0,0,0,0,0,4,0,0,0,0
"550","6-2-3",5.06153846153846,605449,6,2,3,0,0,0,0,0,0,0,0,0,0
"551","6-2-3",5.06153846153846,605461,6,2,3,0,0,0,0,0,3.7,0,0,0,0
"552","6-2-3",5.06153846153846,605468,6,2,3,0,8,0,0,0,24,0,0,0,0
"553","6-2-3",5.06153846153846,605488,6,2,3,0,0,0,0,0,3,0,0,0,0
"554","6-2-3",5.06153846153846,605495,6,2,3,0,0,0,0,0,0,0,0,0,0
"555","6-2-3",5.06153846153846,605537,6,2,3,0,0,0,0,0,29,0,0,0,0
"556","6-2-3",5.06153846153846,605562,6,2,3,0,0,0,0,0,6,0,0,0,0
"557","6-2-3",5.06153846153846,605583,6,2,3,0,0,0,0,0,6,0,0,0,0
"558","6-2-3",5.06153846153846,605667,6,2,3,0,0,0,0,0,0,0,0,0,0
"559","6-2-3",5.06153846153846,605726,6,2,3,0,0,0,0,0,0,0,0,0,0
"560","6-2-3",5.06153846153846,605732,6,2,3,0,0,0,0,0,0,0,0,0,0
"561","6-2-3",5.06153846153846,605738,6,2,3,0,0,0,0,0,4.5,0,0,0,0
"562","6-2-3",5.06153846153846,605761,6,2,3,0,0,0,0,0,0,0,0,0,0
"563","6-2-3",5.06153846153846,605779,6,2,3,0,0,0,0,0,10,0,0,0,0
"564","6-2-3",5.06153846153846,605900,6,2,3,0,0,0,0,0,0,0,0,0,0
"565","6-2-3",5.06153846153846,605912,6,2,3,0,0,0,0,0,0,0,0,0,0
"566","6-2-3",5.06153846153846,605916,6,2,3,0,0,0,0,0,0,0,0,0,0
"567","6-2-3",5.06153846153846,605988,6,2,3,0,0,0,0,0,8,0,0,0,0
"568","6-2-3",5.06153846153846,605995,6,2,3,0,0,0,0,0,8,0,0,0,0
"569","6-2-3",5.06153846153846,606447,6,2,3,0,0,0,0,0,0,0,0,0,0
"570","6-2-3",5.06153846153846,606567,6,2,3,0,0,0,0,0,0,0,0,0,0
"571","6-2-3",5.06153846153846,606706,6,2,3,0,0,0,0,0,7,0,0,0,0
"572","6-2-3",5.06153846153846,606729,6,2,3,0,0,0,0,0,0,0,0,0,0
"573","6-2-3",5.06153846153846,606839,6,2,3,0,0,0,0,0,8.7,0,0,0,0
"574","6-2-3",5.06153846153846,606853,6,2,3,0,0,0,0,0,0,0,0,0,0
"575","6-2-3",5.06153846153846,606862,6,2,3,0,0,0,0,0,0,0,0,0,0
"576","6-2-3",5.06153846153846,606876,6,2,3,0,0,0,0,0,0,0,0,0,0
"577","6-2-3",5.06153846153846,606912,6,2,3,0,0,0,0,0,0,0,0,0,0
"578","6-2-3",5.06153846153846,606914,6,2,3,0,0,0,0,0,0,0,0,0,0
"579","6-2-3",5.06153846153846,607021,6,2,3,0,0,0,0,0,10,0,0,0,0
"580","6-2-3",5.06153846153846,607094,6,2,3,0,0,0,0,0,12.5,0,0,0,0
"581","6-2-3",5.06153846153846,607117,6,2,3,0,0,0,0,0,7.4,0,0,0,0
"582","6-2-3",5.06153846153846,607179,6,2,3,0,0,0,0,0,0,0,0,0,0
"583","6-2-3",5.06153846153846,607186,6,2,3,0,0,0,0,0,7.5,0,0,0,0
"584","6-2-3",5.06153846153846,607233,6,2,3,0,0,0,0,0,9,0,0,0,0
"585","6-2-3",5.06153846153846,607289,6,2,3,0,8,0,0,0,0,0,0,0,0
"586","6-2-3",5.06153846153846,607320,6,2,3,0,0,0,0,0,3,0,0,0,0
"587","6-2-3",5.06153846153846,607377,6,2,3,0,0,0,0,0,8,0,0,0,0
"588","6-2-3",5.06153846153846,607439,6,2,3,0,0,0,0,0,5,0,0,0,0
"589","6-2-3",5.06153846153846,607655,6,2,3,0,0,0,0,0,0,0,0,0,0
"590","6-2-3",5.06153846153846,607716,6,2,3,0,0,0,0,0,0,0,0,0,0
"591","6-2-3",5.06153846153846,607768,6,2,3,0,0,0,0,0,0,0,0,0,0
"592","6-2-3",5.06153846153846,607990,6,2,3,0,0,0,0,0,0,0,0,0,0
"593","6-2-3",5.06153846153846,608028,6,2,3,0,0,0,0,0,7,0,0,0,0
"594","6-2-3",5.06153846153846,608032,6,2,3,0,0,0,0,0,10,0,0,0,0
"595","6-2-3",5.06153846153846,608034,6,2,3,0,0,0,0,0,11.2,0,0,0,0
"596","6-2-3",5.06153846153846,608048,6,2,3,0,0,0,0,0,0,0,0,0,0
"597","6-2-3",5.06153846153846,608079,6,2,3,0,0,0,0,0,0,0,0,0,0
"598","6-2-3",5.06153846153846,608099,6,2,3,0,0,0,0,0,0,0,0,0,0
"599","6-2-3",5.06153846153846,608724,6,2,3,0,0,0,0,0,8.5,0,0,0,0
